WID,Trial,TrialBase,ContainmentType,ContainmentLevel,TrialNum,GoalReachable,MotionDirection,Response,RT,TrialOrder,WasBad
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,porous_1_a,porous_1,porous,a,1,False,None,False,0.65,13,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,size_5_c,size_5,size,c,5,False,None,False,0.388,14,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,porous_6_a,porous_6,porous,a,6,True,Rev,True,0.221,15,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,size_2_c,size_2,size,c,2,True,Rev,True,0.105,16,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,size_3_c,size_3,size,c,3,False,Rev,False,0.056,17,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,stopper_6_a,stopper_6,stopper,a,6,True,None,True,0.203,18,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,stopper_4_a,stopper_4,stopper,a,4,False,Fwd,False,0.118,19,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,stopper_1_a,stopper_1,stopper,a,1,True,None,True,0.195,20,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,stopper_2_a,stopper_2,stopper,a,2,True,None,True,0.338,21,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,stopper_5_a,stopper_5,stopper,a,5,False,Rev,False,0.248,22,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,stopper_3_a,stopper_3,stopper,a,3,True,Fwd,,-1.0,23,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.353,0,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,size_1_c,size_1,size,c,1,True,None,False,0.335,1,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,complex_4_b,complex_4,complex,b,4,True,Fwd,False,0.777,2,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.031,3,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,size_5_c,size_5,size,c,5,True,Fwd,True,0.113,4,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,porous_1_a,porous_1,porous,a,1,True,Fwd,True,0.463,5,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,porous_5_a,porous_5,porous,a,5,True,Rev,False,0.393,6,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,size_2_c,size_2,size,c,2,False,Rev,False,0.577,7,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.321,8,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,size_4_c,size_4,size,c,4,False,Rev,False,0.24,9,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.415,10,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.13,11,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.392,12,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,porous_4_a,porous_4,porous,a,4,False,Rev,False,0.144,13,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,complex_5_b,complex_5,complex,b,5,True,Rev,,-1.0,14,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,size_3_c,size_3,size,c,3,True,None,True,0.265,15,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,complex_1_b,complex_1,complex,b,1,False,Fwd,False,0.818,16,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,complex_6_b,complex_6,complex,b,6,True,Rev,False,0.231,17,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,complex_2_b,complex_2,complex,b,2,False,None,False,1.159,18,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,complex_3_b,complex_3,complex,b,3,True,None,False,0.331,19,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.134,20,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,size_6_c,size_6,size,c,6,False,Fwd,False,0.339,21,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,stopper_2_a,stopper_2,stopper,a,2,False,None,False,0.168,22,False
A38N2MBXP7IOPS:3D8YOU6S9F45O82TAVLKV8HOVYZU6I,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.137,23,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,size_5_c,size_5,size,c,5,False,Rev,True,0.014,0,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,size_2_c,size_2,size,c,2,True,Fwd,False,0.042,1,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,complex_2_b,complex_2,complex,b,2,True,Rev,True,0.105,2,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,size_1_c,size_1,size,c,1,False,Fwd,True,0.094,3,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,stopper_4_a,stopper_4,stopper,a,4,False,None,False,0.091,4,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,size_3_c,size_3,size,c,3,False,Fwd,False,0.144,5,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,complex_5_b,complex_5,complex,b,5,False,None,True,0.542,6,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,size_6_c,size_6,size,c,6,True,None,True,0.496,7,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,complex_6_b,complex_6,complex,b,6,False,None,False,0.214,8,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,porous_4_a,porous_4,porous,a,4,True,Fwd,True,0.221,9,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,complex_3_b,complex_3,complex,b,3,False,Fwd,False,0.638,10,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,porous_6_a,porous_6,porous,a,6,True,Fwd,True,0.191,11,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,stopper_3_a,stopper_3,stopper,a,3,True,None,True,0.625,12,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,stopper_5_a,stopper_5,stopper,a,5,False,Fwd,True,0.516,13,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,complex_4_b,complex_4,complex,b,4,False,Rev,True,0.354,14,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,porous_1_a,porous_1,porous,a,1,False,Rev,False,0.117,15,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,stopper_6_a,stopper_6,stopper,a,6,True,Rev,False,0.443,16,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,porous_2_a,porous_2,porous,a,2,False,Rev,False,0.194,17,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,stopper_2_a,stopper_2,stopper,a,2,True,Rev,True,0.096,18,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,size_4_c,size_4,size,c,4,True,Fwd,False,0.224,19,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,complex_1_b,complex_1,complex,b,1,True,None,False,0.116,20,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,porous_5_a,porous_5,porous,a,5,False,None,False,0.418,21,True
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,stopper_1_a,stopper_1,stopper,a,1,True,Rev,False,0.356,22,False
A39Q4SNT7SRK94:3PH3VY7DJMHK4MB970XWAUVGLI7WZA,porous_3_a,porous_3,porous,a,3,True,None,True,0.175,23,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,size_1_c,size_1,size,c,1,True,Rev,True,1.114,0,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,porous_2_a,porous_2,porous,a,2,True,None,True,0.636,1,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,stopper_6_a,stopper_6,stopper,a,6,False,Rev,False,0.256,2,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,porous_3_a,porous_3,porous,a,3,False,None,False,0.483,3,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,stopper_1_a,stopper_1,stopper,a,1,False,Rev,False,0.279,4,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,stopper_3_a,stopper_3,stopper,a,3,False,None,False,0.569,5,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,complex_6_b,complex_6,complex,b,6,True,Fwd,True,0.214,6,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,complex_4_b,complex_4,complex,b,4,True,None,True,0.891,7,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,porous_5_a,porous_5,porous,a,5,True,Fwd,True,0.9,8,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,size_2_c,size_2,size,c,2,False,Fwd,False,0.216,9,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,stopper_5_a,stopper_5,stopper,a,5,True,Rev,True,0.333,10,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,stopper_4_a,stopper_4,stopper,a,4,True,Fwd,True,0.104,11,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,size_4_c,size_4,size,c,4,False,Fwd,False,0.053,12,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,complex_3_b,complex_3,complex,b,3,True,Rev,False,0.06,13,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,porous_1_a,porous_1,porous,a,1,True,None,True,0.359,14,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,size_5_c,size_5,size,c,5,True,None,True,0.428,15,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,complex_2_b,complex_2,complex,b,2,False,Rev,False,0.098,16,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,porous_6_a,porous_6,porous,a,6,False,Fwd,False,0.505,17,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,size_3_c,size_3,size,c,3,True,Rev,False,0.815,18,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,porous_4_a,porous_4,porous,a,4,False,Fwd,False,0.287,19,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,complex_1_b,complex_1,complex,b,1,False,None,False,1.677,20,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,complex_5_b,complex_5,complex,b,5,True,Fwd,False,0.319,21,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,size_6_c,size_6,size,c,6,False,None,False,0.425,22,False
A3FABY0Q6234WK:3KIBXJ1WD6EHAI3LGD3C6LUHE6OKOR,stopper_2_a,stopper_2,stopper,a,2,False,Rev,False,0.031,23,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,complex_2_b,complex_2,complex,b,2,False,Fwd,False,0.426,0,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,porous_5_a,porous_5,porous,a,5,True,None,True,1.055,1,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,size_6_c,size_6,size,c,6,False,Rev,False,0.336,2,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,False,0.162,3,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,complex_4_b,complex_4,complex,b,4,True,Rev,False,0.295,4,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,size_1_c,size_1,size,c,1,True,Fwd,True,0.804,5,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,porous_4_a,porous_4,porous,a,4,False,None,False,0.138,6,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,porous_6_a,porous_6,porous,a,6,False,None,False,0.09,7,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,stopper_2_a,stopper_2,stopper,a,2,False,Fwd,,-1.0,8,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,complex_3_b,complex_3,complex,b,3,True,Fwd,False,0.054,9,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,size_4_c,size_4,size,c,4,False,None,False,0.419,10,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,size_2_c,size_2,size,c,2,False,None,False,0.155,11,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,porous_2_a,porous_2,porous,a,2,True,Rev,False,0.41,12,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,porous_1_a,porous_1,porous,a,1,True,Rev,True,0.344,13,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,True,0.256,14,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.052,15,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,complex_5_b,complex_5,complex,b,5,True,None,True,0.326,16,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,size_3_c,size_3,size,c,3,True,Fwd,True,0.156,17,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,stopper_6_a,stopper_6,stopper,a,6,False,Fwd,False,0.159,18,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,complex_6_b,complex_6,complex,b,6,True,None,True,0.501,19,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,stopper_4_a,stopper_4,stopper,a,4,True,None,False,0.257,20,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,size_5_c,size_5,size,c,5,True,Rev,True,0.373,21,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,complex_1_b,complex_1,complex,b,1,False,Rev,True,0.801,22,False
A3HXCMU4MOPSQI:37U1UTWH9W60CUT0ZGNDABQVUTW8RN,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.612,23,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,size_4_c,size_4,size,c,4,False,Rev,False,0.518,0,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,size_3_c,size_3,size,c,3,True,None,True,0.918,1,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.135,2,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,complex_4_b,complex_4,complex,b,4,True,Fwd,True,0.735,3,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.716,4,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,size_6_c,size_6,size,c,6,False,Fwd,False,0.142,5,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.462,6,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,size_1_c,size_1,size,c,1,True,None,True,0.15,7,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.333,8,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,stopper_2_a,stopper_2,stopper,a,2,False,None,False,0.39,9,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,complex_1_b,complex_1,complex,b,1,False,Fwd,False,1.701,10,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,complex_2_b,complex_2,complex,b,2,False,None,,-1.0,11,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,complex_6_b,complex_6,complex,b,6,True,Rev,False,0.686,12,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.454,13,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,complex_5_b,complex_5,complex,b,5,True,Rev,True,0.062,14,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,size_5_c,size_5,size,c,5,True,Fwd,True,0.005,15,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,complex_3_b,complex_3,complex,b,3,True,None,True,0.239,16,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.103,17,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,size_2_c,size_2,size,c,2,False,Rev,False,0.078,18,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.014,19,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,porous_1_a,porous_1,porous,a,1,True,Fwd,True,0.454,20,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,porous_4_a,porous_4,porous,a,4,False,Rev,False,0.07,21,True
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.726,22,False
A3I1W58P6SIV26:37WLF8U1WQARLCXHGHHIPL8QT6T6KN,porous_5_a,porous_5,porous,a,5,True,Rev,True,0.111,23,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,size_1_c,size_1,size,c,1,False,None,False,0.625,0,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,porous_5_a,porous_5,porous,a,5,False,Rev,,-1.0,1,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,porous_4_a,porous_4,porous,a,4,True,None,True,0.612,2,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,size_4_c,size_4,size,c,4,True,None,True,0.469,3,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,porous_1_a,porous_1,porous,a,1,False,Fwd,False,0.181,4,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,complex_3_b,complex_3,complex,b,3,False,None,False,0.338,5,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,size_6_c,size_6,size,c,6,True,Rev,True,0.46,6,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,porous_6_a,porous_6,porous,a,6,True,None,True,0.506,7,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,porous_2_a,porous_2,porous,a,2,False,Fwd,False,0.052,8,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,stopper_1_a,stopper_1,stopper,a,1,True,Fwd,True,0.046,9,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,porous_3_a,porous_3,porous,a,3,True,Rev,True,0.153,10,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,size_2_c,size_2,size,c,2,True,None,True,0.563,11,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,complex_2_b,complex_2,complex,b,2,True,Fwd,True,0.716,12,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,stopper_6_a,stopper_6,stopper,a,6,True,Fwd,True,0.039,13,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,complex_6_b,complex_6,complex,b,6,False,Rev,False,1.786,14,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,complex_1_b,complex_1,complex,b,1,True,Rev,False,0.303,15,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,stopper_4_a,stopper_4,stopper,a,4,False,Rev,True,0.124,16,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,size_3_c,size_3,size,c,3,False,None,False,0.317,17,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,complex_5_b,complex_5,complex,b,5,False,Rev,False,0.291,18,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,stopper_3_a,stopper_3,stopper,a,3,True,Rev,True,0.338,19,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,size_5_c,size_5,size,c,5,False,Fwd,False,0.201,20,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,complex_4_b,complex_4,complex,b,4,False,Fwd,False,0.283,21,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,stopper_2_a,stopper_2,stopper,a,2,True,Fwd,True,0.083,22,False
A3K43RI91Y567E:3W2LOLRXLCZK7VV185KG0GZMPUFRKG,stopper_5_a,stopper_5,stopper,a,5,False,None,False,0.194,23,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,complex_4_b,complex_4,complex,b,4,False,None,False,0.853,0,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,porous_3_a,porous_3,porous,a,3,True,Fwd,True,0.528,1,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,size_1_c,size_1,size,c,1,False,Rev,False,0.388,2,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,complex_6_b,complex_6,complex,b,6,False,Fwd,False,0.553,3,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,porous_6_a,porous_6,porous,a,6,True,Rev,True,0.948,4,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,porous_4_a,porous_4,porous,a,4,True,Rev,True,0.495,5,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,size_4_c,size_4,size,c,4,True,Rev,False,0.678,6,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,stopper_2_a,stopper_2,stopper,a,2,True,None,True,0.768,7,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,complex_1_b,complex_1,complex,b,1,True,Fwd,False,0.644,8,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,size_3_c,size_3,size,c,3,False,Rev,False,0.708,9,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,complex_3_b,complex_3,complex,b,3,False,Rev,False,0.347,10,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,size_5_c,size_5,size,c,5,False,None,False,0.429,11,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,porous_1_a,porous_1,porous,a,1,False,None,False,0.368,12,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,stopper_4_a,stopper_4,stopper,a,4,False,Fwd,False,0.142,13,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,complex_2_b,complex_2,complex,b,2,True,None,False,0.634,14,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,stopper_3_a,stopper_3,stopper,a,3,True,Fwd,True,0.54,15,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,size_6_c,size_6,size,c,6,True,Fwd,True,0.274,16,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,porous_2_a,porous_2,porous,a,2,False,None,False,0.261,17,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,stopper_1_a,stopper_1,stopper,a,1,True,None,True,0.335,18,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,stopper_6_a,stopper_6,stopper,a,6,True,None,True,0.813,19,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,porous_5_a,porous_5,porous,a,5,False,Fwd,False,0.276,20,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,size_2_c,size_2,size,c,2,True,Rev,True,0.66,21,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,complex_5_b,complex_5,complex,b,5,False,Fwd,False,0.528,22,False
A3KA08ZKNCAAXO:34J10VATJGITPZQDVNA4IAA413FIQK,stopper_5_a,stopper_5,stopper,a,5,False,Rev,False,0.461,23,False
A3MFK5UEUG95M3:3TAYZSBPLMS1RUROYOEHQUIOUV22SH,complex_2_b,complex_2,complex,b,2,False,None,False,0.577,0,False
